# Started Tue Oct 14 17:08:55 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509091300,,,1760476405.7034407,,,-0.6783328869570268,missing,-0.6783328869570268,KalmanFilter,9.252239210617906e-05,True,reconstructed,,{'ground_truth': 0.313}
Montrose_Beach_Wave_Height,MontroseBeach201509091600,,,1760476405.7092834,,,0.08520400945580762,missing,0.08520400945580762,KalmanFilter,0.0003833025323287061,True,reconstructed,,{'ground_truth': 0.356}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509091300,,,1760476405.726443,,,35.89517679540885,missing,35.89517679540885,KalmanFilter,0.00015526740141340705,True,reconstructed,,{'ground_truth': 6.0}
Calumet_Beach_Wave_Period,CalumetBeach201509091700,,,1760476405.7356796,,,20.255817691795134,missing,20.255817691795134,KalmanFilter,0.0010062725223729417,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509091800,,,1760476405.750389,,,-40.17931678411503,missing,-40.17931678411503,KalmanFilter,0.0012195390404552797,True,reconstructed,,{'ground_truth': 19.4}
Calumet_Beach_Turbidity,CalumetBeach201509091800,,,1760476405.778771,,,-2.477579393227785,missing,-2.477579393227785,KalmanFilter,0.02534345689943453,True,reconstructed,,{'ground_truth': 0.55}
Calumet_Beach_Wave_Period,CalumetBeach201509091800,,,1760476405.8356795,,,21.291334640080116,missing,21.291334640080116,KalmanFilter,0.0008671451547950853,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509091900,,,1760476405.850389,,,-42.73885521565103,missing,-42.73885521565103,KalmanFilter,0.0011056839495168747,True,reconstructed,,{'ground_truth': 19.4}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509091500,,,1760476405.8798683,,,3.2527771186355006,missing,3.2527771186355006,KalmanFilter,0.011525606441497672,True,reconstructed,,{'ground_truth': 1.75}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509091500,,,1760476405.9034405,,,-0.7136307102984231,missing,-0.7136307102984231,KalmanFilter,8.187934765816317e-05,True,reconstructed,,{'ground_truth': 0.244}
Calumet_Beach_Wave_Height,CalumetBeach201509091900,,,1760476405.9128125,,,-0.8156593145793244,missing,-0.8156593145793244,KalmanFilter,0.0006442641698853096,True,reconstructed,,{'ground_truth': 0.183}
Montrose_Beach_Wave_Height,MontroseBeach201509091800,,,1760476405.9092832,,,0.08323249321592663,missing,0.08323249321592663,KalmanFilter,0.00032605324517204014,True,reconstructed,,{'ground_truth': 0.335}
Calumet_Beach_Water_Temperature,CalumetBeach201509092000,,,1760476405.950389,,,-45.34973395455156,missing,-45.34973395455156,KalmanFilter,0.0010043418129689545,True,reconstructed,,{'ground_truth': 19.3}
Calumet_Beach_Turbidity,CalumetBeach201509092000,,,1760476405.9787707,,,-2.8653388168347558,missing,-2.8653388168347558,KalmanFilter,0.019237353846430594,True,reconstructed,,{'ground_truth': 1.02}
Montrose_Beach_Wave_Height,MontroseBeach201509091900,,,1760476406.009283,,,0.08147663954337811,missing,0.08147663954337811,KalmanFilter,0.00027876473418843696,True,reconstructed,,{'ground_truth': 0.326}
Montrose_Beach_Water_Temperature,MontroseBeach201509092000,,,1760476406.0593219,,,-16.960914483957062,missing,-16.960914483957062,KalmanFilter,0.008156554085253655,True,reconstructed,,{'ground_truth': 20.2}
Calumet_Beach_Water_Temperature,CalumetBeach201509092100,,,1760476406.0503888,,,-48.011953000816625,missing,-48.011953000816625,KalmanFilter,0.0009139385147495799,True,reconstructed,,{'ground_truth': 19.8}
Montrose_Beach_Wave_Height,MontroseBeach201509092000,,,1760476406.109283,,,0.07993644843816206,missing,0.07993644843816206,KalmanFilter,0.0002394726345863602,True,reconstructed,,{'ground_truth': 0.3}
Calumet_Beach_Wave_Height,CalumetBeach201509092100,,,1760476406.1128123,,,-0.8830625134456616,missing,-0.8830625134456616,KalmanFilter,0.0005385904450131187,True,reconstructed,,{'ground_truth': 0.18}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509091700,,,1760476406.1264427,,,38.76722041351677,missing,38.76722041351677,KalmanFilter,0.00012665060458033479,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509092200,,,1760476406.1503887,,,-50.725512354446224,missing,-50.725512354446224,KalmanFilter,0.0008331219948115558,True,reconstructed,,{'ground_truth': 19.8}
Calumet_Beach_Water_Temperature,CalumetBeach201509092300,,,1760476406.2503886,,,-53.49041201544035,missing,-53.49041201544035,KalmanFilter,0.0007607276700549685,True,reconstructed,,{'ground_truth': 19.7}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509091900,,,1760476406.30344,,,-0.7863964046042288,missing,-0.7863964046042288,KalmanFilter,6.468020167694042e-05,True,reconstructed,,{'ground_truth': 0.186}
Calumet_Beach_Wave_Height,CalumetBeach201509092300,,,1760476406.312812,,,-0.9527132862236654,missing,-0.9527132862236654,KalmanFilter,0.00045304813162044995,True,reconstructed,,{'ground_truth': 0.164}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509091900,,,1760476406.3264425,,,40.249279841235094,missing,40.249279841235094,KalmanFilter,0.0001147326344573524,True,reconstructed,,{'ground_truth': 5.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509092000,,,1760476406.3798678,,,3.5377975075759265,missing,3.5377975075759265,KalmanFilter,0.007227832235716522,True,reconstructed,,{'ground_truth': 1.64}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509092000,,,1760476406.40344,,,-0.8238642755686382,missing,-0.8238642755686382,KalmanFilter,5.772004805712559e-05,True,reconstructed,,{'ground_truth': 0.169}
Calumet_Beach_Wave_Period,CalumetBeach201509102400,,,1760476406.435679,,,22.356162215118466,missing,22.356162215118466,KalmanFilter,0.0007504674430186882,True,reconstructed,,{'ground_truth': 5.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509092100,,,1760476406.4798677,,,3.6827079244025445,missing,3.6827079244025445,KalmanFilter,0.005809935163725313,True,reconstructed,,{'ground_truth': 1.4}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509092100,,,1760476406.50344,,,-0.8620554957407186,missing,-0.8620554957407186,KalmanFilter,5.163967348749039e-05,True,reconstructed,,{'ground_truth': 0.162}
Montrose_Beach_Wave_Period,MontroseBeach201509102400,,,1760476406.5319736,,,5.557557023047815,missing,5.557557023047815,KalmanFilter,0.001173049660993024,True,reconstructed,,{'ground_truth': 5.0}
Calumet_Beach_Wave_Period,CalumetBeach201509100100,,,1760476406.5356789,,,23.45030041691019,missing,23.45030041691019,KalmanFilter,0.0006521266683726836,True,reconstructed,,{'ground_truth': 5.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509092200,,,1760476406.5798676,,,3.829218489466766,missing,3.829218489466766,KalmanFilter,0.004712187299060974,True,reconstructed,,{'ground_truth': 1.07}
Calumet_Beach_Wave_Height,CalumetBeach201509100200,,,1760476406.6128118,,,-1.024611632913336,missing,-1.024611632913336,KalmanFilter,0.0003833025323287061,True,reconstructed,,{'ground_truth': 0.148}
Calumet_Beach_Wave_Period,CalumetBeach201509100200,,,1760476406.6356788,,,24.573749245455282,missing,24.573749245455282,KalmanFilter,0.000568848510006779,True,reconstructed,,{'ground_truth': 5.0}
Montrose_Beach_Water_Temperature,MontroseBeach201509100200,,,1760476406.6593213,,,-19.409366188999503,missing,-19.409366188999503,KalmanFilter,0.0070767802866623175,True,reconstructed,,{'ground_truth': 20.0}
Calumet_Beach_Wave_Height,CalumetBeach201509100300,,,1760476406.7128117,,,-1.098757553514673,missing,-1.098757553514673,KalmanFilter,0.00032605324517204014,True,reconstructed,,{'ground_truth': 0.139}
Montrose_Beach_Water_Temperature,MontroseBeach201509100300,,,1760476406.7593212,,,-21.934844594269048,missing,-21.934844594269048,KalmanFilter,0.006163427637646639,True,reconstructed,,{'ground_truth': 19.9}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509102400,,,1760476406.8034396,,,-0.9009700651204701,missing,-0.9009700651204701,KalmanFilter,4.631202347970408e-05,True,reconstructed,,{'ground_truth': 0.135}
Montrose_Beach_Wave_Height,MontroseBeach201509100300,,,1760476406.8092823,,,0.07861191990027847,missing,0.07861191990027847,KalmanFilter,0.00020664303442481262,True,reconstructed,,{'ground_truth': 0.199}
Calumet_Beach_Water_Temperature,CalumetBeach201509100500,,,1760476406.850388,,,-56.30665198379901,missing,-56.30665198379901,KalmanFilter,0.0006957497259679,True,reconstructed,,{'ground_truth': 19.7}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509100100,,,1760476406.9034395,,,-0.9406079837078926,missing,-0.9406079837078926,KalmanFilter,4.163058794238049e-05,True,reconstructed,,{'ground_truth': 0.126}
Montrose_Beach_Wave_Height,MontroseBeach201509100400,,,1760476406.9092822,,,0.07750305392972735,missing,0.07750305392972735,KalmanFilter,0.00017906922999685396,True,reconstructed,,{'ground_truth': 0.189}
Montrose_Beach_Wave_Period,MontroseBeach201509100400,,,1760476406.9319732,,,5.72788613966576,missing,5.72788613966576,KalmanFilter,0.0010062725223726659,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201509100500,,,1760476406.9356785,,,25.726508700753747,missing,25.726508700753747,KalmanFilter,0.0004980097404917186,True,reconstructed,,{'ground_truth': 5.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509100200,,,1760476406.955479,,,67.06627324647725,missing,67.06627324647725,KalmanFilter,0.002294252787588131,True,reconstructed,,{'ground_truth': 20.3}
Calumet_Beach_Water_Temperature,CalumetBeach201509100600,,,1760476406.950388,,,-59.1742322595222,missing,-59.1742322595222,KalmanFilter,0.0006373172032374174,True,reconstructed,,{'ground_truth': 19.6}
Montrose_Beach_Wave_Period,MontroseBeach201509100500,,,1760476407.0319731,,,5.90466895329333,missing,5.90466895329333,KalmanFilter,0.0008671451547948533,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201509100600,,,1760476407.0356784,,,26.908578782805584,missing,26.908578782805584,KalmanFilter,0.0004374962344569532,True,reconstructed,,{'ground_truth': 4.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509100300,,,1760476407.0798671,,,3.977329202768591,missing,3.977329202768591,KalmanFilter,0.003853638635395998,True,reconstructed,,{'ground_truth': 0.66}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509100300,,,1760476407.1034393,,,-0.9809692515029861,missing,-0.9809692515029861,KalmanFilter,3.7505738352386814e-05,True,reconstructed,,{'ground_truth': 0.113}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509100300,,,1760476407.1264417,,,41.762031014729665,missing,41.762031014729665,KalmanFilter,0.00010413548017733651,True,reconstructed,,{'ground_truth': 5.0}
Montrose_Beach_Wave_Period,MontroseBeach201509100600,,,1760476407.131973,,,6.087905463930525,missing,6.087905463930525,KalmanFilter,0.0007504674430184919,True,reconstructed,,{'ground_truth': 4.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509100400,,,1760476407.1554787,,,68.82417491758297,missing,68.82417491758297,KalmanFilter,0.0020532415882198343,True,reconstructed,,{'ground_truth': 20.1}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509100500,,,1760476407.2554786,,,70.61273653372473,missing,70.61273653372473,KalmanFilter,0.0018419502286707162,True,reconstructed,,{'ground_truth': 20.3}
Calumet_Beach_Water_Temperature,CalumetBeach201509100900,,,1760476407.2503877,,,-62.093152842609925,missing,-62.093152842609925,KalmanFilter,0.0005846740145594215,True,reconstructed,,{'ground_truth': 19.5}
Montrose_Beach_Wave_Height,MontroseBeach201509100800,,,1760476407.3092818,,,0.0766098505265087,missing,0.0766098505265087,KalmanFilter,0.00015579526904329564,True,reconstructed,,{'ground_truth': 0.157}
Calumet_Beach_Wave_Period,CalumetBeach201509100900,,,1760476407.335678,,,28.119959491610793,missing,28.119959491610793,KalmanFilter,0.0003855945334631001,True,reconstructed,,{'ground_truth': 4.0}
Montrose_Beach_Wave_Period,MontroseBeach201509100800,,,1760476407.3319728,,,6.277595671577346,missing,6.277595671577346,KalmanFilter,0.0006521266683725167,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509101000,,,1760476407.3503876,,,-65.06341373306219,missing,-65.06341373306219,KalmanFilter,0.0005371621938762503,True,reconstructed,,{'ground_truth': 19.6}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509100600,,,1760476407.3554785,,,72.43195809490253,missing,72.43195809490253,KalmanFilter,0.0016561960315557658,True,reconstructed,,{'ground_truth': 20.1}
Calumet_Beach_Wave_Period,CalumetBeach201509101000,,,1760476407.435678,,,29.360650827169373,missing,29.360650827169373,KalmanFilter,0.00034090845597257405,True,reconstructed,,{'ground_truth': 4.0}
Montrose_Beach_Wave_Period,MontroseBeach201509100900,,,1760476407.4319727,,,6.473739576233793,missing,6.473739576233793,KalmanFilter,0.0005688485100066366,True,reconstructed,,{'ground_truth': 4.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509101200,,,1760476407.5503874,,,-68.085014930879,missing,-68.085014930879,KalmanFilter,0.0004942078129823404,True,reconstructed,,{'ground_truth': 20.0}
Calumet_Beach_Wave_Height,CalumetBeach201509101200,,,1760476407.6128109,,,-1.1751510480276766,missing,-1.1751510480276766,KalmanFilter,0.00027876473418843696,True,reconstructed,,{'ground_truth': 0.119}
Calumet_Beach_Water_Temperature,CalumetBeach201509101300,,,1760476407.6503873,,,-71.15795643606033,missing,-71.15795643606033,KalmanFilter,0.0004553091063004473,True,reconstructed,,{'ground_truth': 20.1}
Calumet_Beach_Water_Temperature,CalumetBeach201509101400,,,1760476407.7503872,,,-74.2822382486062,missing,-74.2822382486062,KalmanFilter,0.00042002642938698717,True,reconstructed,,{'ground_truth': 20.3}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509101000,,,1760476407.7554781,,,74.28183960111637,missing,74.28183960111637,KalmanFilter,0.0014924544240780605,True,reconstructed,,{'ground_truth': 20.2}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509101000,,,1760476407.7798665,,,4.127040064308019,missing,4.127040064308019,KalmanFilter,0.003175805590559245,True,reconstructed,,{'ground_truth': 0.45}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509101000,,,1760476407.8034387,,,-1.0220538685057505,missing,-1.0220538685057505,KalmanFilter,3.3861776351589996e-05,True,reconstructed,,{'ground_truth': 0.096}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509101100,,,1760476407.855478,,,76.16238105236627,missing,76.16238105236627,KalmanFilter,0.001347744995446729,True,reconstructed,,{'ground_truth': 20.4}
Calumet_Beach_Water_Temperature,CalumetBeach201509101500,,,1760476407.850387,,,-77.4578603685166,missing,-77.4578603685166,KalmanFilter,0.000387973744826068,True,reconstructed,,{'ground_truth': 20.4}
Calumet_Beach_Wave_Height,CalumetBeach201509101500,,,1760476407.9128106,,,-1.2537921164523467,missing,-1.2537921164523467,KalmanFilter,0.0002394726345863602,True,reconstructed,,{'ground_truth': 0.119}
Calumet_Beach_Wave_Period,CalumetBeach201509101500,,,1760476407.9356775,,,30.630652789481324,missing,30.630652789481324,KalmanFilter,0.0003022945398683761,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509101600,,,1760476407.950387,,,-80.68482279579153,missing,-80.68482279579153,KalmanFilter,0.0003588113840812013,True,reconstructed,,{'ground_truth': 20.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509101200,,,1760476407.955478,,,78.07358244865222,missing,78.07358244865222,KalmanFilter,0.0012195389909490902,True,reconstructed,,{'ground_truth': 20.8}
Calumet_Beach_Wave_Height,CalumetBeach201509101600,,,1760476408.0128105,,,-1.3346807587886835,missing,-1.3346807587886835,KalmanFilter,0.00020664303442481262,True,reconstructed,,{'ground_truth': 0.159}
Calumet_Beach_Water_Temperature,CalumetBeach201509101900,,,1760476408.2503867,,,-83.963125530431,missing,-83.963125530431,KalmanFilter,0.00033223987829671846,True,reconstructed,,{'ground_truth': 19.6}
Calumet_Beach_Wave_Period,CalumetBeach201509101900,,,1760476408.3356771,,,31.929965378546648,missing,31.929965378546648,KalmanFilter,0.0002688117469404228,True,reconstructed,,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201509102000,,,1760476408.3503866,,,-87.292768572435,missing,-87.292768572435,KalmanFilter,0.00030799468709858166,True,reconstructed,,{'ground_truth': 19.5}
Calumet_Beach_Wave_Height,CalumetBeach201509102000,,,1760476408.41281,,,-1.417816975036687,missing,-1.417816975036687,KalmanFilter,0.00017906922999685396,True,reconstructed,,{'ground_truth': 0.082}
63rd_Street_Beach_Turbidity,63rdStreetBeach201509101700,,,1760476408.4798658,,,4.431262232099687,missing,4.431262232099687,KalmanFilter,0.0022024045726003224,True,reconstructed,,{'ground_truth': 0.36}
Calumet_Beach_Wave_Period,CalumetBeach201509102100,,,1760476408.535677,,,33.25858859436534,missing,33.25858859436534,KalmanFilter,0.0002396820413967205,True,reconstructed,,{'ground_truth': 3.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509101900,,,1760476408.6554773,,,83.99114630772632,missing,83.99114630772632,KalmanFilter,0.0009139384791757847,True,reconstructed,,{'ground_truth': 20.9}
Calumet_Beach_Turbidity,CalumetBeach201509102300,,,1760476408.6787682,,,-3.27559870318979,missing,-3.27559870318979,KalmanFilter,0.014798663639142316,True,reconstructed,,{'ground_truth': 0.65}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201509101900,,,1760476408.7264402,,,46.48443500987086,missing,46.48443500987086,KalmanFilter,7.870797436104258e-05,True,reconstructed,,{'ground_truth': 7.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201509102000,,,1760476408.7554772,,,86.02498748415645,missing,86.02498748415645,KalmanFilter,0.0008331219628240967,True,reconstructed,,{'ground_truth': 20.8}
Calumet_Beach_Turbidity,CalumetBeach201509112400,,,1760476408.778768,,,-3.7083590522928875,missing,-3.7083590522928875,KalmanFilter,0.011525606441497705,True,reconstructed,,{'ground_truth': 0.75}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201509102000,,,1760476408.8034377,,,-1.1496478147600704,missing,-1.1496478147600704,KalmanFilter,2.5220051249847325e-05,True,reconstructed,,{'ground_truth': 0.06}
